favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str,sentiment
20,Twitter Web Client,The @ArFB's 70th Annual Officers and Leaders Conference is off to a great start in Rogers this afternoon. I was del… https://t.co/0F4yiG0I4D,,FALSE,Mon Jul 23 21:27:43 +0000 2018,8,1.02151E+18,pos
84,Twitter Web Client,Have a peaceful Sunday! https://t.co/LmE7y3PiSl,,FALSE,Sun Oct 14 13:11:18 +0000 2018,11,1.05146E+18,pos
102,Twitter Web Client,"Arkansas saw a 3.2% growth in average personal income in 2017. This beat Texas, Louisiana, Missouri, Oklahoma, Miss… https://t.co/ly6Yp4yt4s",,FALSE,Fri Mar 23 19:16:34 +0000 2018,34,9.77263E+17,pos
197,Twitter Web Client,Have a peaceful Sunday! https://t.co/AFLTWjmhLI,,FALSE,Sun May 20 13:28:33 +0000 2018,38,9.98194E+17,pos
1,Twitter for iPhone,@NWAHenry No kidding.  I need to work on Hutchinson name id. Great win tonight!   Thanks for covering the game. .,NWAHenry,FALSE,Thu Nov 30 02:08:07 +0000 2017,0,9.36054E+17,pos
69,Twitter Web Client,It's exciting to see key tech players expanding throughout our state! First Orion selects Argenta for its new headq… https://t.co/Z5RKSt4NSv,,FALSE,Tue Nov 14 16:44:44 +0000 2017,28,9.30477E+17,pos
41,Twitter Web Client,"This Saturday, April 28th, is #DrugTakeBackDay. Join Arkansas' fight against the opioid crisis by checking your med… https://t.co/dC3c58If5b",,FALSE,Thu Apr 26 20:40:58 +0000 2018,28,9.89605E+17,pos
12,Twitter Web Client,"I had a great time this afternoon visiting with students of Jessieville, Mountain Pine and Cutter Morning Star High… https://t.co/EIQgSOTXHH",,FALSE,Wed Mar 28 21:44:25 +0000 2018,0,9.79112E+17,pos
31,Twitter for iPhone,"View from Rattlesnake Ridge Natural  Area, the latest addition to Arkansas’s Natural State.  Thanks to Bodenhamer f… https://t.co/z5IJ39wBQX",,FALSE,Wed May 02 20:22:23 +0000 2018,5,9.91775E+17,pos
3,Twitter for iPhone,"@EdBethuneTwit Thanks Ed!  You have been a leader, friend and mentor.  Appreciate the support.",EdBethuneTwit,FALSE,Tue Nov 14 03:05:11 +0000 2017,0,9.3027E+17,pos
83,Twitter for iPhone,"The timber industry is a big part of AR’s economy—more than any other southern state. In fact, every forestry job c… https://t.co/9WEo5Qi4Ju",,FALSE,Tue Aug 07 17:54:44 +0000 2018,24,1.02689E+18,pos
25,Twitter for iPhone,Looking forward to discussing my South Arkansas Ag Tour and what I heard from our farmers firsthand tomorrow mornin… https://t.co/ZDMVNI9ee0,,FALSE,Thu Aug 09 02:30:42 +0000 2018,3,1.02738E+18,pos
33,Twitter Web Client,Congratulations to the LISA Academy Solar Car Team for a job well done! These students have spent the school year d… https://t.co/kQ7hMKOwyD,,FALSE,Fri Jun 01 14:07:59 +0000 2018,7,1.00255E+18,pos
42,Twitter Web Client,".@ARFirstLady and I will be handing out treats to the first 400 trick-or-treaters at the Governor's Mansion, starti… https://t.co/BZejCDPVF3",,FALSE,Wed Oct 31 22:14:13 +0000 2018,4,1.05776E+18,pos
25,Twitter for iPhone,Very proud of @AbelHutchinson4 and his teammates for playing in the Championship game on CBS Sports at 1 pm today.… https://t.co/rciqoUuBkv,,FALSE,Sun Jul 22 16:39:14 +0000 2018,7,1.02107E+18,pos
107,Twitter Web Client,Home Depot is hosting the Retool Your School Campus Improvement Grant Program. UAPB is currently leading by more th… https://t.co/IMFw9H7SM4,,FALSE,Fri Mar 23 15:20:19 +0000 2018,140,9.77203E+17,pos
207,Twitter for iPhone,Just saw the play”Little Rock 9” at the Sheen Center in NYC.  It was a moving performance and a reminder to be grat… https://t.co/POBtrilFTT,,FALSE,Sun Jul 29 22:15:11 +0000 2018,26,1.02369E+18,pos
60,Twitter for iPhone,Great meeting with top officials at Bridgestone headquarters in Tokyo. Bridgestone is a major Arkansas employer in… https://t.co/bnNwMWMrZj,,FALSE,Tue Nov 07 02:24:51 +0000 2017,8,9.27723E+17,pos
42,Twitter Web Client,Today I thanked Tobacco Settlement Commission members for their support in diverting unused tobacco settlement fund… https://t.co/czjmfr44KB,,FALSE,Tue Dec 12 23:04:02 +0000 2017,12,9.40719E+17,pos
9,Twitter for iPhone,LIVE NOW: Governor Hutchinson Addresses 91st General Assembly Ahead of Fiscal Session https://t.co/PMJAO4SSRV #arpx #arleg,,FALSE,Mon Feb 12 18:48:09 +0000 2018,9,9.63123E+17,pos
2,Twitter for iPhone,@ibluckyjoe Thank you Joe.  That means a lot to me.  Merry Christmas,Joe_S_Carter,FALSE,Sat Dec 23 17:15:07 +0000 2017,0,9.44617E+17,pos
115,Twitter for iPhone,Very saddened about the death of former state Senator Jim Argue. He was a gentlemen who always defended his positio… https://t.co/yAMnmNfbvy,,FALSE,Fri May 04 02:11:04 +0000 2018,18,9.92225E+17,pos
45,Twitter Web Client,It's my pleasure today to honor Arkansas companies and businesses that hire Adult Education graduates through… https://t.co/xQjwcg2CWm,,FALSE,Tue Jan 23 17:31:20 +0000 2018,16,9.55855E+17,pos
101,Twitter Web Client,Have a blessed day! https://t.co/ygi6FNpNfR,,FALSE,Sun Jan 28 14:21:15 +0000 2018,23,9.5762E+17,pos
25,Twitter Web Client,For Arkansas to succeed we must work together to raise our capabilities and have a common game-plan with a clear vi… https://t.co/0url88G9dT,,FALSE,Thu Dec 21 21:43:27 +0000 2017,5,9.4396E+17,pos
47,Twitter for iPhone,Beautiful weather for today’s grand opening of the new @BenEKeithFoods mid-south building. When Arkansas businesses… https://t.co/5RkChPREGf,,FALSE,Sat Mar 03 21:42:09 +0000 2018,11,9.70052E+17,pos
49,Twitter for iPhone,Arkansas is so very proud of Mary Anne Parker and her staff at the State Veterans Cemetery in Birdeye who received… https://t.co/Ee2LeLmTCk,,FALSE,Fri Aug 10 17:33:34 +0000 2018,6,1.02797E+18,pos
2985,Twitter for iPhone,It was good to tell Arkansas’s story on school safety to President @realDonaldTrump this morning. I appreciate his… https://t.co/NpkVk4UZjl,,FALSE,Mon Feb 26 17:35:27 +0000 2018,573,9.68178E+17,pos
67,Twitter Web Client,The renewal of the Carl D. Perkins Career &amp; Technical Education Act gives AR &amp; other states more flexibility as we… https://t.co/I4zG7nmWJN,,FALSE,Tue Jul 31 20:59:50 +0000 2018,19,1.0244E+18,pos
114,Twitter for iPhone,Proud of ⁦@ARFirstLady⁩ as she receives the Beverly R. Engle Pioneer award for her advocacy &amp; support of victims of… https://t.co/xOYl3DeA8g,,FALSE,Fri Sep 07 00:26:24 +0000 2018,18,1.03786E+18,pos
33,Twitter Web Client,Beautiful day to be in Atkins for the @RalstonFarms Ribbon Cutting Ceremony. Farming &amp; agriculture are part of who… https://t.co/qy9Ap6YaFE,,FALSE,Fri May 18 18:35:47 +0000 2018,7,9.97546E+17,pos
29,Twitter Web Client,"Students, poets, and a choir filled the rotunda today for a moving ceremony to start the Arkansas Legislative Black… https://t.co/j1oEg7znWn",,FALSE,Fri Feb 02 20:50:36 +0000 2018,5,9.5953E+17,pos
8,Twitter for iPhone,LIVE: Governor Hutchinson holds news conference to address the letter from House and Senate Leadership requesting s… https://t.co/voTKPiT4YM,,FALSE,Mon Feb 19 21:02:50 +0000 2018,3,9.65693E+17,pos
31,Twitter for iPhone,Congratulations to the recipients of the @ArkansasBBB Torch Awards yesterday. The principles in which you generate… https://t.co/8lSQ3w5MCZ,,FALSE,Sat May 05 00:31:24 +0000 2018,5,9.92562E+17,pos
162,Twitter Web Client,"Today, I visited Stuttgart to flip the switch on the first utility scale solar project in the state. @EntergyArk's… https://t.co/MJTmbHqHxW",,FALSE,Tue May 29 20:46:49 +0000 2018,38,1.00157E+18,pos
25,Twitter Web Client,"Enjoyed visiting employees of Hengli, a Wal-Mart vendor, and touring the Hengli facility in China. https://t.co/M8n0vPf3QB",,FALSE,Mon Nov 06 21:20:16 +0000 2017,6,9.27647E+17,pos
32,Twitter Web Client,"Congratulations to Kansas' new governor, @DrJeffColyer. Best wishes as you serve your state in this new role!",,FALSE,Wed Jan 31 21:52:18 +0000 2018,7,9.5882E+17,pos
22,Twitter Web Client,"Today is the last day to vote for Siloam Springs to be featured on @smbizrevolution &amp; win $500,000! Siloam's charm… https://t.co/ZtLeRIqg9A",,FALSE,Tue Feb 20 21:45:11 +0000 2018,8,9.66066E+17,pos
40,Twitter for iPhone,@johnbrummett It is a more pleasant game experience if you mute the sound.  I did.,johnbrummett,FALSE,Fri Nov 24 21:56:28 +0000 2017,6,9.34179E+17,pos
74,Twitter Web Client,Have a blessed Sunday! https://t.co/kz6LV9iq8J,,FALSE,Sun May 13 12:26:41 +0000 2018,6,9.95641E+17,pos
4,Twitter for iPhone,@TG4Arkansas Congrats and we are all so happy everyone is healthy and looking well!,TG4Arkansas,FALSE,Fri Jan 05 00:26:20 +0000 2018,0,9.49075E+17,pos
10,Twitter Web Client,"LIVE: Attorney General @AGRutledge, Alongside Governor Hutchinson, Makes Announcement Regarding the Opioid Epidemic… https://t.co/aM5lRvLS4u",,FALSE,Thu Mar 29 18:23:18 +0000 2018,7,9.79424E+17,pos
42,Twitter Web Client,Last stop of the day in Camden. Proud of all the work Camden Fairview School District has done at all grade levels… https://t.co/sB43ls41M0,,FALSE,Thu Apr 05 23:33:59 +0000 2018,4,9.82039E+17,pos
15,Twitter Web Client,Today was an honor to recognize @DonateLifeAR's new #Save8Donate campaign as they continue their efforts to provide… https://t.co/tZrhQfm8uY,,FALSE,Mon Sep 24 20:06:01 +0000 2018,3,1.04432E+18,pos
5,Twitter for iPhone,LIVE: Governor Hutchinson holds news conference with Arkansas Department of Health regarding statewide flu report.… https://t.co/r619XoqRnm,,FALSE,Tue Jan 30 19:04:51 +0000 2018,2,9.58416E+17,pos
39,Twitter Web Client,Interested in being part of my team this summer? Check out the Governor's Summer 2018 Internship Program. Apply her… https://t.co/ThjorobF9A,,FALSE,Wed Jan 17 16:52:29 +0000 2018,40,9.53671E+17,pos
22,Twitter Web Client,"Razorback Nation &amp; Arkansas's outdoorsmen are in good hands with UA's new athletic director, @HunterYurachek, and n… https://t.co/DlMrcdzpFw",,FALSE,Thu Feb 08 22:00:50 +0000 2018,5,9.61722E+17,pos
13,Twitter Web Client,It's great to be in Jonesboro today! Don't miss the town hall meeting this evening at 5pm to discuss transforming s… https://t.co/SExfLLQB2D,,FALSE,Tue May 01 15:58:05 +0000 2018,5,9.91346E+17,pos
15,Twitter Web Client,I am grateful to those whose leadership has produced the vision to preserve the @MosaicTemplars. The MLK Commission… https://t.co/O7wNbBrjhj,,FALSE,Mon Apr 23 19:57:22 +0000 2018,7,9.88507E+17,pos
49,Twitter Web Client,"Today, I was pleased to announce that Gas Pos will move its headquarters from Birmingham, AL, to North Little Rock,… https://t.co/NxWvKdRv47",,FALSE,Thu Oct 25 21:54:01 +0000 2018,9,1.05558E+18,pos
13,Twitter Web Client,"(2/2) - This public/private partnership will bolster our continuing efforts to strengthen our workforce, provide qu… https://t.co/SFtnb5QC6s",AsaHutchinson,FALSE,Wed Aug 01 17:16:55 +0000 2018,3,1.02471E+18,pos
86,Twitter Web Client,Have a blessed day! https://t.co/fRmWhVkGPM,,FALSE,Sun Jan 14 14:19:58 +0000 2018,17,9.52546E+17,pos
3,Twitter Web Client,ICYMI: Tomorrow is #DrugTakeBackDay. Visit https://t.co/yTJwcwQIyr for more info https://t.co/MXL3zouaH9,,FALSE,Fri Apr 27 20:26:27 +0000 2018,0,9.89964E+17,pos
41,Twitter Web Client,"ICYMI: ""Christmas at the Capitol"" is of one of my favorite events of the year. I appreciate the generosity of all t… https://t.co/SB0aNrrYOX",,FALSE,Fri Dec 15 16:54:40 +0000 2017,15,9.41713E+17,pos
64,Twitter Web Client,I'm honored to serve as chair of the @NatlGovsAssoc's Education &amp; Workforce Committee. This opportunity allows AR t… https://t.co/dsFoyZF4oe,,FALSE,Tue Jul 24 15:45:14 +0000 2018,10,1.02178E+18,pos
1,Twitter for iPhone,@gregleding Thanks Greg,GregLeding,FALSE,Mon Dec 04 13:56:52 +0000 2017,1,9.37682E+17,pos
46,Twitter Web Client,"My Spring 2018 Computer Science Tour kicks off Friday. Since 2015, I've visited 50+ AR schools--meeting hundreds of… https://t.co/KDoG2BDmmG",,FALSE,Tue Mar 27 20:15:41 +0000 2018,13,9.78727E+17,pos
308,Twitter for iPhone,"Barbara Bush was a First Lady who demonstrated dignity, compassion and love of family in every way.  She was plain… https://t.co/WebyajEu1h",,FALSE,Wed Apr 18 00:05:45 +0000 2018,50,9.86395E+17,pos
77,Twitter Web Client,Have a peaceful Sunday! https://t.co/Zmyn28Lgcw,,FALSE,Sun Oct 28 13:06:56 +0000 2018,20,1.05653E+18,pos
30,Twitter Web Client,Tune in to see our own beautiful Bentonville in the premiere of Almost Home tonight on @HGTV. https://t.co/25wVcxzr5Y,,FALSE,Tue Nov 07 22:36:35 +0000 2017,8,9.28028E+17,pos
407,Twitter for iPhone,"John McCain reflected in every breath of his life the American character &amp; American idealism.  As a war hero, a pol… https://t.co/wSYO8NjuLr",,FALSE,Sun Aug 26 01:40:46 +0000 2018,71,1.03353E+18,pos
51,Twitter Web Client,"This morning I opened the 14th annual Safe Schools Conference. The standing-room-only crowd of educators, school-re… https://t.co/Zb2gFgHIY5",,FALSE,Mon Jul 09 21:25:53 +0000 2018,12,1.01643E+18,pos
117,Twitter Web Client,"It's beginning to look like Christmas at the Arkansas Capitol. In a few more weeks, the halls will be filled with t… https://t.co/Ld9tYuSPce",,FALSE,Wed Nov 15 21:39:00 +0000 2017,22,9.30913E+17,pos
48,Twitter for iPhone,"Join me, today, as we reflect on the life of Dr. King and the courage of a man who marched for equality; the vision… https://t.co/vP3lUM5BU3",,FALSE,Mon Jan 15 16:33:03 +0000 2018,9,9.52942E+17,pos
164,Twitter for iPhone,Surveyed tornado damage in Mountainburg &amp; thanked all the volunteers for helping neighbors in cleanup.  Great count… https://t.co/4Zx6X1Oxe6,,FALSE,Sun Apr 15 15:34:16 +0000 2018,49,9.85542E+17,pos
129,Twitter Web Client,Judge Kavanaugh has been very impressive as he has met with senators &amp; discussed his constitutional views. His reco… https://t.co/gW0ApFEOfw,,FALSE,Tue Sep 04 14:30:06 +0000 2018,28,1.03698E+18,pos
150,Twitter for iPhone,Awesome high school b-ball game. Bentonville Tigers win in overtime.  Great effort by both teams. Asa IV scored 39… https://t.co/eeaiuOzSdq,,FALSE,Sat Jan 06 04:30:00 +0000 2018,11,9.49498E+17,pos
29,Twitter Web Client,So proud of these Highland students' accomplishments. Nathan Van Aalsburg &amp; Harrison Bruner recently won FBLA State… https://t.co/lFLpTvZl4x,,FALSE,Tue Apr 17 17:39:52 +0000 2018,7,9.86298E+17,pos
22,Twitter Web Client,It was great to speak to the Arkansas Gas Association’s Annual Conference in Ft. Smith this morning. Arkansas remai… https://t.co/oSqrdLT6ey,,FALSE,Mon Sep 17 19:27:56 +0000 2018,1,1.04177E+18,pos
48,Twitter Web Client,"We covered a lot of ground today at the roundtable discussion in Texarkana with leaders from government, law enforc… https://t.co/YzYqliFsEh",,FALSE,Fri Jul 13 20:26:20 +0000 2018,12,1.01787E+18,pos
191,Twitter for iPhone,"Susan &amp; I are busy cooking for family. Ok, I am just the pan washer.  Very thankful today for a loving  family, goo… https://t.co/gJo5p2Uij2",,FALSE,Thu Nov 23 15:56:19 +0000 2017,6,9.33726E+17,pos
58,Twitter Web Client,The aerospace &amp; defense industry has consistently remained one of Arkansas' top exports. I'm grateful for the confi… https://t.co/mNh8vkTQvf,,FALSE,Wed Aug 15 18:42:22 +0000 2018,23,1.0298E+18,pos
221,Twitter for iPhone,It is hard to beat duck hunting in the Arkansas Delta. It is great to share the beautiful outdoors w/family. https://t.co/k8HSSyURyi,,FALSE,Fri Nov 24 19:34:00 +0000 2017,12,9.34143E+17,pos
201,Twitter Web Client,I'm saddened by the passing of a friend &amp; dedicated public servant. I recently visited Sen. Standridge in his home.… https://t.co/BpO44c8Ihr,,FALSE,Thu Nov 16 16:30:27 +0000 2017,48,9.31198E+17,pos
62,Twitter for iPhone,Had a good meeting with @VP Pence and some of my fellow governors regarding NAFTA modernization. See my full statem… https://t.co/YYf38gKrKc,,FALSE,Thu Dec 14 21:51:46 +0000 2017,23,9.41426E+17,pos
35,Twitter for iPhone,Some constituents in Rep. Scott Baltz’s district have received misinformation w/ regard to what I’ve done &amp; am doin… https://t.co/M4Wx1amlRK,,FALSE,Tue Sep 11 17:11:55 +0000 2018,19,1.03956E+18,pos
2,Twitter for iPhone,@TomRussell40 Thank you!,TomRussell40,FALSE,Mon May 07 23:53:29 +0000 2018,0,9.9364E+17,pos
17,Twitter Web Client,"Here is my weekly radio column on ""Arkansas’s Work and Community Engagement Requirement Update” https://t.co/C345oB3PGb",,FALSE,Fri Sep 14 20:58:46 +0000 2018,10,1.04071E+18,pos
39,Twitter Web Client,The welfare of children is a high priority for me both personally and as governor. Arkansas is working to prevent c… https://t.co/S964ddPDmv,,FALSE,Wed Apr 11 18:51:47 +0000 2018,14,9.84142E+17,pos
73,Twitter for iPhone,"What an honor to be with a legend in the fight for civil rights, Annie Abrams.  For her historical collection, I pr… https://t.co/X7frWuAmZq",,FALSE,Mon Jan 15 04:14:23 +0000 2018,11,9.52756E+17,pos
32,Twitter Web Client,The overcast sky and a light rain lent an appropriately somber air to this morning's wreath-laying ceremony at Arka… https://t.co/VyTbrLYWJt,,FALSE,Wed Mar 28 21:40:55 +0000 2018,13,9.79111E+17,pos
242,Twitter Web Client,"Join me in thanking Arkansas' more than 250,000 veterans for their courageous service and sacrifice. God bless you… https://t.co/GswSHP6SBp",,FALSE,Sat Nov 11 14:15:52 +0000 2017,65,9.29352E+17,pos
101,Twitter Web Client,Have a blessed day! https://t.co/XDU3NwWiYt,,FALSE,Sun Mar 25 13:21:48 +0000 2018,21,9.77898E+17,pos
34,Twitter for iPhone,The McGehee Producers Gin marked the final stop on my 2018 Ag Tour. I appreciate all those who turned out &amp; for the… https://t.co/m8do4k2GWE,,FALSE,Tue Aug 07 22:03:10 +0000 2018,6,1.02695E+18,pos
154,Twitter for iPhone,Hundreds of Arkansans filled the east lawn of the State Capitol for the 79th Annual Christmas Lighting Ceremony thi… https://t.co/iMdhFXHMBN,,FALSE,Sun Dec 03 01:29:44 +0000 2017,29,9.37132E+17,pos
52,Twitter Web Client,"The new Arkansas GIS statewide mapping project provides county officials w/ up-to-date aerial maps, better preparin… https://t.co/pZJEweqju0",,FALSE,Wed Dec 27 17:51:12 +0000 2017,31,9.46076E+17,pos
62,Twitter Web Client,Enjoyed the opportunity to address Arkansas' partnership with businesses worldwide &amp; share about my recent trade mi… https://t.co/hx1Jg7lGZG,,FALSE,Wed Nov 08 21:57:09 +0000 2017,8,9.28381E+17,pos
17,Twitter Web Client,"The @LRSD One District, One Book Initiative is a great program that enhances the love of reading for students. This… https://t.co/uCq7IWpdhM",,FALSE,Mon Apr 02 20:14:58 +0000 2018,6,9.80901E+17,pos
7,Twitter Web Client,LIVE NOW: Ozark @CocaCola Grand Opening in Lowell https://t.co/PMJAO4SSRV | #arleg #arpx #arjobs,,FALSE,Mon Sep 10 19:17:27 +0000 2018,1,1.03923E+18,pos
1,Twitter for iPhone,@searkweather @KATVPopham More than happy to talk.  Very concerned on any flooding issues.,searkweather,FALSE,Mon Apr 02 21:46:51 +0000 2018,0,9.80925E+17,pos
87,Twitter for iPhone,"Pleased to co-chair the @NatlGovsAssoc’s ""State Economies &amp; the Future of Work"" panel this afternoon w/ @GovofCO,… https://t.co/B9BA7gHpXs",,FALSE,Sun Feb 25 21:25:56 +0000 2018,26,9.67873E+17,pos
311,Twitter for iPhone,Congrats to Arkansas State Red Wolves for a fantastic victory over UNLV.  #RedWolves.  Well done Coach and team!,,FALSE,Sun Sep 23 02:30:21 +0000 2018,52,1.04369E+18,pos
39,Twitter Web Client,Arkansas’s poultry industry is a vital component to our state’s economic success. I was delighted to discuss import… https://t.co/zvZCYJGzQ8,,FALSE,Tue Feb 20 21:57:41 +0000 2018,12,9.66069E+17,pos
30,Twitter Web Client,"In case you missed it: There is tremendous opportunity for girls in coding, and the Girls of Promise Coding Summit… https://t.co/f7WdVICpqo",,FALSE,Tue Dec 19 19:35:22 +0000 2017,8,9.43203E+17,pos
120,Twitter Web Client,"Honored to be part of today’s 40th Annual March for Life! As Governor, I will continue to fight for the lives of th… https://t.co/X0uTbW824X",,FALSE,Sun Jan 21 22:48:02 +0000 2018,17,9.5521E+17,pos
60,Twitter Web Client,"Rural Development Conference wrapped up today with the presentation of 54 grants worth a total of $736,000 to rural… https://t.co/DSAqyWXzTo",,FALSE,Thu May 24 22:47:23 +0000 2018,10,9.99784E+17,pos
448,Twitter for iPhone,What a thrilling Razorback b-ball victory over Oklahoma. Proud of Coach Anderson and a very talented team.  Fun year ahead.  @ARHoops,,FALSE,Fri Nov 24 00:48:58 +0000 2017,49,9.3386E+17,pos
169,Twitter for iPhone,Nice to have a little pre Christmas snow. This is the view out my front door this morning.  Santa may have more com… https://t.co/bSOe90tRlD,,FALSE,Sat Dec 23 15:46:54 +0000 2017,7,9.44595E+17,pos
135,Twitter for iPhone,"What an honor to recognize the 1000th graduate of the John 3:16 Ministry.   It is about 2nd chances, freedom from a… https://t.co/wCGaXrPtBI",,FALSE,Sun Jan 21 19:00:04 +0000 2018,24,9.55153E+17,pos
55,Twitter Web Client,"After months of intensive review, state agency directors have produced a list of 830 rules &amp; regulations to elimina… https://t.co/7uBg5XfO84",,FALSE,Fri Aug 31 20:05:58 +0000 2018,10,1.03562E+18,pos
43,Twitter Web Client,El Dorado School District has done a fantastic job integrating computer science in every school level! From robots… https://t.co/Q43a4fP4QH,,FALSE,Thu Apr 05 20:50:57 +0000 2018,15,9.81998E+17,pos
22,Twitter for iPhone,Opening Arkansas’s first Crisis Stabilization Unit was a significant day for our state. It’s an opportunity to make… https://t.co/Q96uXJSxaP,,FALSE,Fri Mar 02 20:23:26 +0000 2018,5,9.6967E+17,pos
95,Twitter Web Client,Have a good Sunday. https://t.co/SwOKbuGizl,,FALSE,Sun Nov 26 14:17:02 +0000 2017,15,9.34788E+17,pos
18,Twitter Web Client,I was delighted to speak at today’s @HealthyActiveAR Statewide Learning Network in Springdale. I appreciate your de… https://t.co/Hb76HDqgkP,,FALSE,Tue May 08 19:51:34 +0000 2018,5,9.93941E+17,pos
29,Twitter Web Client,Great @ArkansasOnline article today re: AR’s school-to-work programs. Students are benefiting from our workforce tr… https://t.co/hUMiDlOuaY,,FALSE,Mon Jul 16 16:40:42 +0000 2018,12,1.0189E+18,pos
68,Twitter for iPhone,A lot of fun this morning playing basketball in the DYS tournament @ Saline County Boys &amp;Girls Club. Very competiti… https://t.co/kGY9nXa2Y7,,FALSE,Sat Jan 20 17:25:20 +0000 2018,18,9.54767E+17,pos
57,Twitter Web Client,Susan and I had a wonderful time at First Missionary Baptist Church while honoring Dr. Martin Luther King Jr. today… https://t.co/ki8USID2PM,,FALSE,Mon Jan 15 03:08:18 +0000 2018,6,9.52739E+17,pos
89,Twitter Web Client,This morning I had the honor of commemorating the service of America’s Vietnam Veterans. I am truly grateful for th… https://t.co/arO7hx3Whw,,FALSE,Thu Mar 29 20:16:48 +0000 2018,22,9.79452E+17,pos
10,Twitter Web Client,"What an honor to be named one of @arkmod's 2018 Spark! Stars today. Congrats to the other 2018 Spark! Stars, &amp; than… https://t.co/b47SIvpOws",,FALSE,Mon Nov 05 21:23:35 +0000 2018,1,1.05956E+18,pos
82,Twitter Web Client,Have a great Sunday. https://t.co/Wp8p4AiSpk,,FALSE,Sun Dec 03 14:30:37 +0000 2017,11,9.37328E+17,pos
18,Twitter for iPhone,LIVE: Governor Hutchinson Hosts Roundtable with USDA Secretary Perdue and Arkansas Agricultural Leaders:… https://t.co/UNoXori93h,,FALSE,Fri Jan 19 19:17:45 +0000 2018,8,9.54433E+17,pos
93,Twitter Web Client,Have a peaceful Sunday! https://t.co/8uuH47SXOP,,FALSE,Sun Jun 24 13:21:57 +0000 2018,15,1.01088E+18,pos
14,Twitter Web Client,The 84th Annual Arkansas Municipal League Convention is off to a great start at the Statehouse Convention Center. I… https://t.co/6xLILTAj97,,FALSE,Thu Jun 14 15:55:51 +0000 2018,3,1.00729E+18,pos
15,Twitter Web Client,"ICYMI: I joined Brian @Kilmeade on @FoxNewsRadio this morning to discuss
school security and Monday’s meeting with… https://t.co/2gs6h9P47C",,FALSE,Wed Feb 28 21:20:04 +0000 2018,6,9.68959E+17,pos
9,Twitter for iPhone,@Nate_Steel Incredible.  How can I get a copy of that picture?   I will call you.,Nate_Steel,FALSE,Tue Aug 07 00:44:56 +0000 2018,0,1.02663E+18,pos
159,Twitter Web Client,My thoughts and prayers are with our fallen heroes and their loved ones this Sunday. https://t.co/USrlgSvDx9,,FALSE,Sun May 27 13:19:14 +0000 2018,43,1.00073E+18,pos
253,Twitter Web Client,"ICYMI: Here’s my interview with @foxandfriends this morning where we discussed Arkansas job growth, computer coding… https://t.co/MxUr5YD7iN",,FALSE,Mon Feb 05 16:58:14 +0000 2018,68,9.60558E+17,pos
209,Twitter for iPhone,"Delighted to flip the coin to kick off the annual #RedWhite18 spring game at @WMStadium. Despite the weather, Littl… https://t.co/yN6Lu7V7yw",,FALSE,Sat Apr 07 19:19:59 +0000 2018,23,9.827E+17,pos
30,Twitter for iPhone,"Big turn out and welcome at Mary Pop’s in De Queen. Great questions with regard to tariffs, behavioral health servi… https://t.co/cB1vEsFSUC",,FALSE,Mon Aug 06 19:12:47 +0000 2018,8,1.02655E+18,pos
46,Twitter Web Client,"I commend the Department of @ArkansasEd for launching the #NoLimitsAR campaign. 

This is a great way to encourage… https://t.co/PolGas6ITs",,FALSE,Tue Jan 23 21:30:53 +0000 2018,20,9.55916E+17,pos
16,Twitter for iPhone,Delighted to visit with Rev. Hezekiah Stewart and Broadway Joe this morning on @Power92Jams for the 2017 Watershed… https://t.co/qNiAREft5h,,FALSE,Thu Dec 21 16:46:14 +0000 2017,2,9.43885E+17,pos
83,Twitter Web Client,"September is Rice Month, and I’m proud to serve as governor of the state that grows more than any other. Rice is Ar… https://t.co/ApQPSJr6lO",,FALSE,Tue Sep 18 19:55:52 +0000 2018,33,1.04214E+18,pos
163,Twitter Web Client,North Little Rock High School is having an incredible year in athletics. Congratulations on winning the state champ… https://t.co/ciQCbXkg4T,,FALSE,Tue Mar 13 22:39:12 +0000 2018,50,9.7369E+17,pos
84,Twitter for iPhone,Congratulations to @ConwaySchools for winning the 2nd Annual Governor’s All-State Coding Competition. And congratul… https://t.co/xbmY27oTuD,,FALSE,Sun May 06 01:01:56 +0000 2018,19,9.92932E+17,pos
23,Twitter for iPhone,LIVE: Governor Hutchinson holds a news conference to talk about the first three months of the work requirement and… https://t.co/1ge4Z3nmeQ,,FALSE,Wed Sep 12 19:34:06 +0000 2018,17,1.03996E+18,pos
183,Twitter for iPhone,I wish former Governor Nikki Haley the best as she takes a break from public service.  We are proud of her work as… https://t.co/ridI81UcHw,,FALSE,Tue Oct 09 19:38:17 +0000 2018,17,1.04975E+18,pos
161,Twitter for iPhone,I'll be on @FoxNews at 10:15pm CT to discuss national border security and to recap my WH meeting with… https://t.co/SB8hlNuUWi,,FALSE,Tue May 22 01:43:21 +0000 2018,44,9.98741E+17,pos
133,Twitter Web Client,Have a peaceful Sunday! https://t.co/0of5QbYWId,,FALSE,Sun Aug 12 12:56:19 +0000 2018,17,1.02863E+18,pos
66,Twitter Web Client,Pleased to announce Arkansas has received $26 million in additional federal funds for child care assistance that wi… https://t.co/5sgPSVUiqy,,FALSE,Thu May 17 20:44:04 +0000 2018,18,9.97216E+17,pos
117,Twitter Web Client,Have a peaceful Sunday! https://t.co/ahb6g6j8nm,,FALSE,Sun Mar 04 14:25:23 +0000 2018,20,9.70304E+17,pos
